,GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Description,Biotype,Chr,Start,End,Strand
2840,ENSMUSG00000019920,220.7522591,0.418,0.207040181,2.017484065,4.365E-02,0.222749196,Lims1,LIM and senescent cell antigen-like domains 1 [Source:MGI Symbol;Acc:MGI:1195263],protein_coding,10,58323466,58424691,1
2841,ENSMUSG00000058833,36.41020181,0.951,0.471702372,2.016414471,4.376E-02,0.223187517,Rex1bd,required for excision 1-B domain containing [Source:MGI Symbol;Acc:MGI:1913712],protein_coding,8,70504292,70506752,-1
2842,ENSMUSG00000100619,16.28803218,-1.440,0.714032348,-2.016363744,4.376E-02,0.223187517,Gm8446,predicted gene 8446 [Source:MGI Symbol;Acc:MGI:3645802],unprocessed_pseudogene,Y,1946919,1973442,1
2843,ENSMUSG00000026608,144.7142786,-0.500,0.24828679,-2.015485726,4.385E-02,0.223576524,Kctd3,potassium channel tetramerisation domain containing 3 [Source:MGI Symbol;Acc:MGI:2444629],protein_coding,1,188971095,189007841,-1
2844,ENSMUSG00000024622,306.74087,0.358,0.177624717,2.013249316,4.409E-02,0.224663274,Hmgxb3,HMG box domain containing 3 [Source:MGI Symbol;Acc:MGI:2441817],protein_coding,18,61131277,61177050,-1
2845,ENSMUSG00000015668,182.8667981,-0.455,0.225847403,-2.013069841,4.411E-02,0.224663274,Pdzd11,PDZ domain containing 11 [Source:MGI Symbol;Acc:MGI:1919871],protein_coding,X,100622883,100626568,-1
2846,ENSMUSG00000025232,596.9398931,0.287,0.142378483,2.013007672,4.411E-02,0.224663274,Hexa,hexosaminidase A [Source:MGI Symbol;Acc:MGI:96073],protein_coding,9,59539540,59565109,1
2847,ENSMUSG00000046229,44.06564728,0.859,0.426516197,2.012835862,4.413E-02,0.224675752,Scand1,SCAN domain-containing 1 [Source:MGI Symbol;Acc:MGI:1343132],protein_coding,2,156311846,156312747,-1
2848,ENSMUSG00000023191,803.2349259,-0.270,0.134187347,-2.012602019,4.416E-02,0.224689517,P3h3,prolyl 3-hydroxylase 3 [Source:MGI Symbol;Acc:MGI:1315208],protein_coding,6,124841089,124857752,-1
2849,ENSMUSG00000001785,204.1442262,-0.421,0.209131306,-2.01251326,4.417E-02,0.224689517,Pwp1,"PWP1 homolog, endonuclein [Source:MGI Symbol;Acc:MGI:1914735]",protein_coding,10,85829494,85889096,1
2850,ENSMUSG00000027365,522.2714092,0.312,0.154963122,2.0119619,4.422E-02,0.224905475,Trpm7,"transient receptor potential cation channel, subfamily M, member 7 [Source:MGI Symbol;Acc:MGI:1929996]",protein_coding,2,126791565,126876230,-1
2851,ENSMUSG00000102428,51.70669272,-0.791,0.393096566,-2.01174797,4.425E-02,0.224940626,Pcdhga12,"protocadherin gamma subfamily A, 12 [Source:MGI Symbol;Acc:MGI:1935229]",protein_coding,18,37765580,37841873,1
2852,ENSMUSG00000024610,4.701431134,3.114,1.548159291,2.011183985,4.431E-02,0.225075518,Cd74,"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]",protein_coding,18,60803848,60812652,1
2853,ENSMUSG00000026547,1497.389767,0.216,0.107627912,2.011055782,4.432E-02,0.225075518,Tagln2,transgelin 2 [Source:MGI Symbol;Acc:MGI:1312985],protein_coding,1,172500047,172507380,1
2854,ENSMUSG00000022235,26.6689452,-1.140,0.567039269,-2.011051563,4.432E-02,0.225075518,Cmbl,carboxymethylenebutenolidase-like (Pseudomonas) [Source:MGI Symbol;Acc:MGI:1916824],protein_coding,15,31565389,31590119,1
2855,ENSMUSG00000068523,19.85556025,1.324,0.658319089,2.0108424,4.434E-02,0.225108212,Gng5,"guanine nucleotide binding protein (G protein), gamma 5 [Source:MGI Symbol;Acc:MGI:109164]",protein_coding,3,146499807,146505572,1
2856,ENSMUSG00000039911,28.74994679,1.061,0.527866348,2.010399839,4.439E-02,0.225266162,Spsb1,splA/ryanodine receptor domain and SOCS box containing 1 [Source:MGI Symbol;Acc:MGI:1921896],protein_coding,4,149896283,149955043,-1
2857,ENSMUSG00000032507,37.76094873,-0.944,0.469677802,-2.009863178,4.445E-02,0.225441775,Fbxl2,F-box and leucine-rich repeat protein 2 [Source:MGI Symbol;Acc:MGI:1919429],protein_coding,9,113963637,114046191,-1
2858,ENSMUSG00000084413,1570.901138,-0.252,0.125577535,-2.009776455,4.445E-02,0.225441775,Gm12017,predicted gene 12017 [Source:MGI Symbol;Acc:MGI:3651377],processed_pseudogene,11,17973788,17974790,-1
2859,ENSMUSG00000038861,632.0134676,-0.273,0.135917903,-2.009031459,4.453E-02,0.225762485,Pi4kb,phosphatidylinositol 4-kinase beta [Source:MGI Symbol;Acc:MGI:1334433],protein_coding,3,94974731,95006843,1
2860,ENSMUSG00000039616,11.74275746,1.676,0.835103349,2.006670084,4.478E-02,0.226954924,Mocos,molybdenum cofactor sulfurase [Source:MGI Symbol;Acc:MGI:1915841],protein_coding,18,24653691,24701575,1
2861,ENSMUSG00000035227,367.4862974,0.333,0.165882007,2.005547102,4.490E-02,0.227481782,Spcs2,signal peptidase complex subunit 2 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913874],protein_coding,7,99837569,99863462,-1
2862,ENSMUSG00000038080,78.64829113,-0.653,0.325774238,-2.005139794,4.495E-02,0.227622013,Kdm1b,lysine (K)-specific demethylase 1B [Source:MGI Symbol;Acc:MGI:2145261],protein_coding,13,47043499,47085279,1
2863,ENSMUSG00000028293,101.5778511,0.584,0.291624099,2.004194893,4.505E-02,0.22805358,Slc35a1,"solute carrier family 35 (CMP-sialic acid transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345622]",protein_coding,4,34663257,34687438,-1
2864,ENSMUSG00000117163,465.8785762,-0.340,0.169680749,-2.003912619,4.508E-02,0.228126309,Gm5978,predicted gene 5978 [Source:MGI Symbol;Acc:MGI:3645904],processed_pseudogene,17,42727173,42728036,1
2865,ENSMUSG00000021469,10.15573761,1.808,0.902510602,2.003138023,4.516E-02,0.228466191,Msx2,msh homeobox 2 [Source:MGI Symbol;Acc:MGI:97169],protein_coding,13,53466884,53473074,-1
2866,ENSMUSG00000022548,40.55631442,-0.957,0.477966722,-2.001912469,4.529E-02,0.229051686,Apod,apolipoprotein D [Source:MGI Symbol;Acc:MGI:88056],protein_coding,16,31296192,31314808,-1
2867,ENSMUSG00000038252,427.7495136,-0.312,0.156087756,-2.001114335,4.538E-02,0.229405508,Ncapd2,"non-SMC condensin I complex, subunit D2 [Source:MGI Symbol;Acc:MGI:1915548]",protein_coding,6,125168007,125191701,-1
2868,ENSMUSG00000084342,170.2228255,0.465,0.23234948,2.000762822,4.542E-02,0.229516327,Gm11224,predicted gene 11224 [Source:MGI Symbol;Acc:MGI:3651640],processed_pseudogene,4,69954166,69955276,-1
2869,ENSMUSG00000014905,81.91345112,0.674,0.336965498,2.00037581,4.546E-02,0.229646551,Dnajb9,DnaJ heat shock protein family (Hsp40) member B9 [Source:MGI Symbol;Acc:MGI:1351618],protein_coding,12,44205559,44210326,-1
2870,ENSMUSG00000022558,54.61100601,0.763,0.381480003,1.999449312,4.556E-02,0.230071192,Mroh1,maestro heat-like repeat family member 1 [Source:MGI Symbol;Acc:MGI:2442558],protein_coding,15,76380261,76453038,1
2871,ENSMUSG00000030035,255.9716651,-0.410,0.205214162,-1.998881286,4.562E-02,0.230300559,Wbp1,WW domain binding protein 1 [Source:MGI Symbol;Acc:MGI:104710],protein_coding,6,83119044,83121559,-1
2872,ENSMUSG00000049090,123.7955106,-0.525,0.262859005,-1.998460902,4.567E-02,0.230441724,Zadh2,"zinc binding alcohol dehydrogenase, domain containing 2 [Source:MGI Symbol;Acc:MGI:2444835]",protein_coding,18,84088063,84097528,1
2873,ENSMUSG00000019841,723.3269419,-0.262,0.13131932,-1.998214651,4.569E-02,0.230441724,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit [Source:MGI Symbol;Acc:MGI:1337131]",protein_coding,10,39732118,39875211,1
2874,ENSMUSG00000024989,47.50857097,-0.824,0.412197671,-1.998066009,4.571E-02,0.230441724,Cep55,centrosomal protein 55 [Source:MGI Symbol;Acc:MGI:1921357],protein_coding,19,38055011,38074423,1
2875,ENSMUSG00000026525,31.9210699,-1.052,0.526447811,-1.998031198,4.571E-02,0.230441724,Opn3,opsin 3 [Source:MGI Symbol;Acc:MGI:1338022],protein_coding,1,175662421,175692776,-1
2876,ENSMUSG00000032299,152.2924394,0.476,0.238371226,1.996737683,4.585E-02,0.231068506,Commd4,COMM domain containing 4 [Source:MGI Symbol;Acc:MGI:1913449],protein_coding,9,57155035,57158331,-1
2877,ENSMUSG00000032002,174.5962284,-0.455,0.227976575,-1.993735451,4.618E-02,0.232636247,Dcun1d5,"DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1924113]",protein_coding,9,7184520,7208205,1
2878,ENSMUSG00000029104,359.4523546,0.333,0.16706021,1.993267269,4.623E-02,0.23281267,Htt,huntingtin [Source:MGI Symbol;Acc:MGI:96067],protein_coding,5,34761740,34912534,1
2879,ENSMUSG00000025776,27.45298775,1.120,0.562083192,1.99262202,4.630E-02,0.233086871,Crispld1,cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1934666],protein_coding,1,17727045,17766344,1
2880,ENSMUSG00000033364,43.51300826,0.880,0.441658565,1.991664565,4.641E-02,0.233533779,Usp37,ubiquitin specific peptidase 37 [Source:MGI Symbol;Acc:MGI:2442483],protein_coding,1,74435511,74544284,-1
2881,ENSMUSG00000004455,137.9683197,-0.493,0.247610722,-1.99069953,4.651E-02,0.233985577,Ppp1cc,protein phosphatase 1 catalytic subunit gamma [Source:MGI Symbol;Acc:MGI:104872],protein_coding,5,122158278,122175273,1
2882,ENSMUSG00000021903,41.01787529,-0.892,0.448193325,-1.989861956,4.661E-02,0.234367448,Galnt15,polypeptide N-acetylgalactosaminyltransferase 15 [Source:MGI Symbol;Acc:MGI:1926004],protein_coding,14,32028989,32062197,1
2883,ENSMUSG00000110515,698.5024024,-0.277,0.139257326,-1.98964827,4.663E-02,0.234403889,Gm9644,predicted gene 9644 [Source:MGI Symbol;Acc:MGI:3780051],processed_pseudogene,8,75274482,75275664,-1
2884,ENSMUSG00000038612,302.911877,0.357,0.17948312,1.988634526,4.674E-02,0.234884087,Mcl1,myeloid cell leukemia sequence 1 [Source:MGI Symbol;Acc:MGI:101769],protein_coding,3,95658788,95663176,1
2885,ENSMUSG00000042812,89.45383189,0.621,0.312609015,1.98782888,4.683E-02,0.235249407,Foxf1,forkhead box F1 [Source:MGI Symbol;Acc:MGI:1347470],protein_coding,8,121084386,121088144,1
2886,ENSMUSG00000034187,393.2623022,-0.322,0.162076618,-1.987077795,4.691E-02,0.235584829,Nsf,N-ethylmaleimide sensitive fusion protein [Source:MGI Symbol;Acc:MGI:104560],protein_coding,11,103821782,103954056,-1
2887,ENSMUSG00000096914,13.12270865,-1.645,0.828079707,-1.985966121,4.704E-02,0.236121573,Galntl6,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6 [Source:MGI Symbol;Acc:MGI:1913581],protein_coding,8,57774052,58912640,-1
2888,ENSMUSG00000029175,81.20304822,0.629,0.316972128,1.985718833,4.706E-02,0.236149442,Slc35f6,"solute carrier family 35, member F6 [Source:MGI Symbol;Acc:MGI:1922169]",protein_coding,5,30647933,30659729,1
2889,ENSMUSG00000024539,85.47925333,0.614,0.308983075,1.985620408,4.708E-02,0.236149442,Ptpn2,"protein tyrosine phosphatase, non-receptor type 2 [Source:MGI Symbol;Acc:MGI:97806]",protein_coding,18,67665511,67724595,-1
2890,ENSMUSG00000054321,7.273826949,2.349,1.183282867,1.9848683,4.716E-02,0.236486486,Taf4b,TATA-box binding protein associated factor 4b [Source:MGI Symbol;Acc:MGI:2152345],protein_coding,18,14783245,14900359,1
2891,ENSMUSG00000025949,261.0596728,0.380,0.191266484,1.984585164,4.719E-02,0.236562027,Pikfyve,"phosphoinositide kinase, FYVE type zinc finger containing [Source:MGI Symbol;Acc:MGI:1335106]",protein_coding,1,65186683,65278695,1
2892,ENSMUSG00000049076,196.8644386,0.419,0.210947091,1.984212657,4.723E-02,0.236687504,Acap2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:MGI Symbol;Acc:MGI:1925868]",protein_coding,16,31092412,31201245,-1
2893,ENSMUSG00000027011,822.3527005,-0.274,0.138297956,-1.98397252,4.726E-02,0.236739113,Ube2e3,ubiquitin-conjugating enzyme E2E 3 [Source:MGI Symbol;Acc:MGI:107412],protein_coding,2,78868124,78921293,1
2894,ENSMUSG00000035011,117.9435336,0.539,0.271653383,1.983167642,4.735E-02,0.23710636,Zbtb7a,zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091],protein_coding,10,81135220,81152995,1
2895,ENSMUSG00000002625,326.084216,0.347,0.174900791,1.982919921,4.738E-02,0.237162306,Akap8l,A kinase (PRKA) anchor protein 8-like [Source:MGI Symbol;Acc:MGI:1860606],protein_coding,17,32321424,32350607,-1
2896,ENSMUSG00000027808,257.625049,-0.384,0.193737359,-1.982631228,4.741E-02,0.2372412,Serp1,stress-associated endoplasmic reticulum protein 1 [Source:MGI Symbol;Acc:MGI:92638],protein_coding,3,58519817,58525892,-1
2897,ENSMUSG00000027206,582.9801758,-0.285,0.143897313,-1.981368513,4.755E-02,0.237865625,Cops2,COP9 signalosome subunit 2 [Source:MGI Symbol;Acc:MGI:1330276],protein_coding,2,125830304,125859139,-1
2898,ENSMUSG00000030223,8.157273255,2.032,1.025662074,1.980990165,4.759E-02,0.23799499,Ptpro,"protein tyrosine phosphatase, receptor type, O [Source:MGI Symbol;Acc:MGI:1097152]",protein_coding,6,137252319,137463233,1
2899,ENSMUSG00000033880,113.9897093,0.545,0.275419741,1.979844241,4.772E-02,0.238555389,Lgals3bp,"lectin, galactoside-binding, soluble, 3 binding protein [Source:MGI Symbol;Acc:MGI:99554]",protein_coding,11,118392751,118402092,-1
2900,ENSMUSG00000020605,77.89383606,0.656,0.331345074,1.979533124,4.776E-02,0.238647276,Hs1bp3,HCLS1 binding protein 3 [Source:MGI Symbol;Acc:MGI:1913224],protein_coding,12,8313432,8343824,1
2901,ENSMUSG00000032312,278.9768754,0.381,0.19258048,1.979017816,4.781E-02,0.238779838,Csk,c-src tyrosine kinase [Source:MGI Symbol;Acc:MGI:88537],protein_coding,9,57626646,57653631,-1
2902,ENSMUSG00000037071,43.57028482,0.848,0.428323447,1.979002204,4.782E-02,0.238779838,Scd1,stearoyl-Coenzyme A desaturase 1 [Source:MGI Symbol;Acc:MGI:98239],protein_coding,19,44394455,44407879,-1
2903,ENSMUSG00000066456,112.7510974,-0.549,0.277408279,-1.978659431,4.785E-02,0.238889647,Hmgn3,high mobility group nucleosomal binding domain 3 [Source:MGI Symbol;Acc:MGI:2138069],protein_coding,9,83109948,83146685,-1
2904,ENSMUSG00000046491,74.31151419,-0.652,0.329816354,-1.97826317,4.790E-02,0.238982551,C1qtnf2,C1q and tumor necrosis factor related protein 2 [Source:MGI Symbol;Acc:MGI:1916433],protein_coding,11,43474276,43491525,1
2905,ENSMUSG00000050628,6.516371891,2.297,1.161361309,1.978199376,4.791E-02,0.238982551,Ubald2,UBA-like domain containing 2 [Source:MGI Symbol;Acc:MGI:1914635],protein_coding,11,116434094,116439077,1
2906,ENSMUSG00000026499,201.6548781,-0.414,0.209239297,-1.9772641,4.801E-02,0.239426097,Acbd3,acyl-Coenzyme A binding domain containing 3 [Source:MGI Symbol;Acc:MGI:2181074],protein_coding,1,180726043,180754204,1
2907,ENSMUSG00000023852,159.6655968,0.487,0.246536202,1.976308669,4.812E-02,0.239817602,Chd1,chromodomain helicase DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:88393],protein_coding,17,15704967,15772610,1
2908,ENSMUSG00000021211,12.10277638,-1.732,0.87662473,-1.976274867,4.812E-02,0.239817602,Akr1c12,"aldo-keto reductase family 1, member C12 [Source:MGI Symbol;Acc:MGI:1351661]",protein_coding,13,4268176,4279433,-1
2909,ENSMUSG00000033031,103.0111602,-0.565,0.286236739,-1.975321487,4.823E-02,0.240066203,Cip2a,cell proliferation regulating inhibitor of protein phosphatase 2A [Source:MGI Symbol;Acc:MGI:2146335],protein_coding,16,48994185,49019709,1
2910,ENSMUSG00000043154,143.6595881,-0.483,0.244450682,-1.975261192,4.824E-02,0.240066203,Ppp2r3a,"protein phosphatase 2, regulatory subunit B'', alpha [Source:MGI Symbol;Acc:MGI:2442104]",protein_coding,9,101105084,101251795,-1
2911,ENSMUSG00000031162,3.476480831,3.804,1.925597915,1.975245167,4.824E-02,0.240066203,Gata1,GATA binding protein 1 [Source:MGI Symbol;Acc:MGI:95661],protein_coding,X,7959260,7978071,-1
2912,ENSMUSG00000048763,3.476480831,3.804,1.925597915,1.975245167,4.824E-02,0.240066203,Hoxb3,homeobox B3 [Source:MGI Symbol;Acc:MGI:96184],protein_coding,11,96323326,96347930,1
2913,ENSMUSG00000034957,5.765005995,2.770,1.402828253,1.974646288,4.831E-02,0.240321267,Cebpa,"CCAAT/enhancer binding protein (C/EBP), alpha [Source:MGI Symbol;Acc:MGI:99480]",protein_coding,7,35119293,35121928,1
2914,ENSMUSG00000001901,5.923842115,2.490,1.261051392,1.974302567,4.835E-02,0.240349184,Kcnh6,"potassium voltage-gated channel, subfamily H (eag-related), member 6 [Source:MGI Symbol;Acc:MGI:2684139]",protein_coding,11,106008124,106034549,1
2915,ENSMUSG00000024500,5.923842115,2.490,1.261051392,1.974302567,4.835E-02,0.240349184,Ppp2r2b,"protein phosphatase 2, regulatory subunit B, beta [Source:MGI Symbol;Acc:MGI:1920180]",protein_coding,18,42637432,43083127,-1
2916,ENSMUSG00000022337,122.9596401,-0.522,0.264790269,-1.973147673,4.848E-02,0.240919062,Emc2,ER membrane protein complex subunit 2 [Source:MGI Symbol;Acc:MGI:1913986],protein_coding,15,43477229,43527763,1
2917,ENSMUSG00000090126,36.45534667,-0.941,0.477285686,-1.972519716,4.855E-02,0.241191353,4930519F09Rik,RIKEN cDNA 4930519F09 gene [Source:MGI Symbol;Acc:MGI:2149783],transcribed_processed_pseudogene,10,28880921,28923507,-1
2918,ENSMUSG00000038467,392.4065068,0.323,0.163596621,1.971728714,4.864E-02,0.241492778,Chmp4b,charged multivesicular body protein 4B [Source:MGI Symbol;Acc:MGI:1922858],protein_coding,2,154651705,154694785,1
2919,ENSMUSG00000110660,100.0945397,-0.601,0.304605645,-1.971693754,4.864E-02,0.241492778,Gm5362,predicted gene 5362 [Source:MGI Symbol;Acc:MGI:3646009],processed_pseudogene,9,3494379,3497463,-1
2920,ENSMUSG00000021215,71.64767301,0.684,0.346952269,1.97077708,4.875E-02,0.241929523,Net1,neuroepithelial cell transforming gene 1 [Source:MGI Symbol;Acc:MGI:1927138],protein_coding,13,3882018,3918220,-1
2921,ENSMUSG00000003549,127.7132093,-0.519,0.263350198,-1.970358485,4.880E-02,0.242083776,Ercc1,"excision repair cross-complementing rodent repair deficiency, complementation group 1 [Source:MGI Symbol;Acc:MGI:95412]",protein_coding,7,19344778,19356524,1
2922,ENSMUSG00000015112,115.8538363,0.526,0.267443737,1.968426782,4.902E-02,0.243063023,Slc25a13,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13 [Source:MGI Symbol;Acc:MGI:1354721]",protein_coding,6,6041218,6217173,-1
2923,ENSMUSG00000030862,50.11954272,0.826,0.419702615,1.968343731,4.903E-02,0.243063023,Cpxm2,carboxypeptidase X 2 (M14 family) [Source:MGI Symbol;Acc:MGI:1926006],protein_coding,7,132032687,132154739,-1
2924,ENSMUSG00000115280,12.29332826,1.643,0.835078111,1.967656288,4.911E-02,0.243371232,Gm7107,predicted gene 7107 [Source:MGI Symbol;Acc:MGI:3648887],processed_pseudogene,14,51358603,51359964,1
2925,ENSMUSG00000074622,22.42543005,1.184,0.601938917,1.967414626,4.914E-02,0.243425249,Mafb,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian) [Source:MGI Symbol;Acc:MGI:104555]",protein_coding,2,160363703,160367065,-1
2926,ENSMUSG00000032370,114.684283,0.542,0.275816552,1.965462534,4.936E-02,0.244457177,Lactb,"lactamase, beta [Source:MGI Symbol;Acc:MGI:1933395]",protein_coding,9,66955388,66975484,-1
2927,ENSMUSG00000066415,147.157092,0.501,0.254995875,1.965198898,4.939E-02,0.244501727,Msl2,MSL complex subunit 2 [Source:MGI Symbol;Acc:MGI:1925103],protein_coding,9,101074101,101104800,1
2928,ENSMUSG00000007038,336.37725,0.335,0.170698634,1.96509074,4.940E-02,0.244501727,Neu1,neuraminidase 1 [Source:MGI Symbol;Acc:MGI:97305],protein_coding,17,34931253,34935953,1
2929,ENSMUSG00000041417,348.6900308,-0.352,0.178986102,-1.964370982,4.949E-02,0.244829948,Pik3r1,phosphoinositide-3-kinase regulatory subunit 1 [Source:MGI Symbol;Acc:MGI:97583],protein_coding,13,101680563,101768217,-1
2930,ENSMUSG00000023905,71.26732144,0.692,0.352471687,1.963684932,4.957E-02,0.245139181,Tnfrsf12a,"tumor necrosis factor receptor superfamily, member 12a [Source:MGI Symbol;Acc:MGI:1351484]",protein_coding,17,23675445,23677468,-1
2931,ENSMUSG00000048981,7.691552374,-2.170,1.105284189,-1.963058978,4.964E-02,0.24541421,Krt31,keratin 31 [Source:MGI Symbol;Acc:MGI:1309993],protein_coding,11,100046646,100050551,-1
2932,ENSMUSG00000009647,81.84486239,-0.623,0.317444177,-1.961950706,4.977E-02,0.245966913,Mcu,mitochondrial calcium uniporter [Source:MGI Symbol;Acc:MGI:3026965],protein_coding,10,59446984,59616692,-1
2933,ENSMUSG00000020149,1976.220897,-0.209,0.106602284,-1.961717171,4.980E-02,0.246016761,Rab1a,"RAB1A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97842]",protein_coding,11,20201432,20226856,1
2934,ENSMUSG00000003051,2.008406348,4.592,2.340844761,1.961543805,4.982E-02,NA,Elf3,E74-like factor 3 [Source:MGI Symbol;Acc:MGI:1101781],protein_coding,1,135253575,135258568,-1
2935,ENSMUSG00000074743,2.008406348,4.592,2.340844761,1.961543805,4.982E-02,NA,Thbd,thrombomodulin [Source:MGI Symbol;Acc:MGI:98736],protein_coding,2,148404466,148408188,-1
2936,ENSMUSG00000021843,701.3890586,0.268,0.13690189,1.960847816,4.990E-02,0.246432834,Ktn1,kinectin 1 [Source:MGI Symbol;Acc:MGI:109153],protein_coding,14,47648448,47739894,1
